## index of replication (iRep) - thresholds: min cov. = 5, min wins. = 0.98, min r^2 = 0.9, max fragments/Mbp = 175, GC correction min r^2 = 0.0
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	1.4789144591
#
## un-filtered index of replication (iRep)
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	1.4789144591
#
## raw index of replication (no GC bias correction)
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	1.52124668692
#
## r^2
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	0.98979936383
#
## coverage
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	102.37060013
#
## % windows passing filter
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	100.00
#
## fragments/Mbp
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	1
#
## GC bias
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	-24.4020973011
#
## GC r^2
# genome	/N/dc2/projects/muri2/Task2/LTDE/data/bwa_bam/KBS0721-D.sam
/N/dc2/projects/muri2/Task2/LTDE/data/genomes_ncbi/KBS0721/GCF_002007065.2_ASM200706v2_genomic.fna	0.117716624164
#
